198918,W_Completeren aanvraag-complete,11,2012/01/09 09:32:03.597,9000
198918,W_Completeren aanvraag-complete,11,2012/01/09 11:45:40.051,9000
198918,W_Completeren aanvraag-complete,1,2012/01/09 15:01:06.117,9000
198918,W_Nabellen offertes-complete,1,2012/01/09 15:01:41.663,9000
198918,W_Nabellen offertes-complete,17,2012/01/17 11:47:43.189,9000
198918,W_Valideren aanvraag-complete,13,2012/01/19 15:08:46.482,9000
198918,W_Valideren aanvraag-complete,13,2012/01/19 16:14:52.759,9000
198918,W_Nabellen incomplete dossiers-complete,19,2012/01/19 18:02:21.270,9000
198918,W_Nabellen incomplete dossiers-complete,19,2012/01/21 11:10:46.305,9000
198918,W_Nabellen incomplete dossiers-complete,19,2012/01/21 12:41:08.112,9000
198918,W_Nabellen incomplete dossiers-complete,19,2012/01/21 13:01:33.644,9000
198918,W_Nabellen incomplete dossiers-complete,19,2012/01/21 16:00:19.489,9000
198918,W_Nabellen incomplete dossiers-complete,3,2012/01/23 09:19:37.669,9000
198918,W_Valideren aanvraag-complete,13,2012/01/23 10:45:22.686,9000
198918,W_Valideren aanvraag-complete,5,2012/01/23 11:35:18.320,9000
198918,W_Valideren aanvraag-complete,13,2012/01/23 11:39:34.582,9000
178831,W_Afhandelen leads-complete,1,2011/10/21 13:04:56.438,800
179002,W_Completeren aanvraag-complete,1,2011/10/22 11:18:18.593,60000
179002,W_Completeren aanvraag-complete,10,2011/10/22 11:23:23.735,60000
179002,W_Completeren aanvraag-complete,1,2011/10/22 11:29:07.381,60000
179002,W_Completeren aanvraag-complete,10,2011/10/22 11:42:13.634,60000
179002,W_Completeren aanvraag-complete,1,2011/10/22 14:00:09.032,60000
201433,W_Completeren aanvraag-complete,7,2012/01/16 20:01:27.711,5000
201433,W_Nabellen offertes-complete,7,2012/01/16 20:02:54.184,5000
201433,W_Nabellen offertes-complete,10,2012/01/23 19:32:10.296,5000
201433,W_Nabellen offertes-complete,34,2012/01/25 20:00:44.415,5000
201433,W_Nabellen offertes-complete,34,2012/01/26 15:02:36.352,5000
201433,W_Nabellen offertes-complete,29,2012/02/10 12:45:18.260,5000
201433,W_Nabellen offertes-complete,29,2012/02/16 09:16:09.639,5000
207527,W_Completeren aanvraag-complete,14,2012/02/08 16:58:33.814,17000
207527,W_Nabellen offertes-complete,14,2012/02/08 17:00:31.775,17000
207527,W_Nabellen offertes-complete,14,2012/02/08 17:01:30.971,17000
207527,W_Nabellen offertes-complete,10,2012/02/16 09:53:35.195,17000
207527,W_Nabellen offertes-complete,10,2012/02/17 20:13:39.831,17000
207527,W_Nabellen offertes-complete,34,2012/02/18 16:45:46.677,17000
207527,W_Nabellen offertes-complete,2,2012/02/18 16:48:48.628,17000
207527,W_Nabellen offertes-complete,34,2012/02/18 17:04:35.593,17000
207527,W_Nabellen offertes-complete,25,2012/02/28 14:13:34.366,17000
207527,W_Nabellen offertes-complete,59,2012/03/05 10:45:22.945,17000
207527,W_Nabellen offertes-complete,57,2012/03/09 16:18:32.636,17000
207527,W_Nabellen offertes-complete,57,2012/03/10 09:15:33.153,17000
180649,W_Afhandelen leads-complete,2,2011/10/29 15:26:57.272,2000
180649,W_Completeren aanvraag-complete,11,2011/10/29 15:59:34.869,2000
180649,W_Completeren aanvraag-complete,11,2011/10/29 16:10:13.165,2000
180649,W_Completeren aanvraag-complete,11,2011/10/29 16:14:39.047,2000
182392,W_Completeren aanvraag-complete,21,2011/11/05 11:02:07.686,10000
182392,W_Completeren aanvraag-complete,10,2011/11/05 14:47:41.643,10000
182392,W_Completeren aanvraag-complete,6,2011/11/05 15:04:50.962,10000
182392,W_Completeren aanvraag-complete,10,2011/11/05 15:22:26.729,10000
182392,W_Nabellen offertes-complete,10,2011/11/05 15:23:20.539,10000
182392,W_Nabellen offertes-complete,10,2011/11/05 15:24:42.622,10000
182392,W_Nabellen offertes-complete,1,2011/11/14 11:43:00.702,10000
182392,W_Nabellen offertes-complete,34,2011/11/18 20:06:37.441,10000
182392,W_Nabellen offertes-complete,1,2011/11/29 14:27:03.042,10000
182392,W_Nabellen offertes-complete,1,2011/11/29 14:50:46.541,10000
182392,W_Nabellen offertes-complete,24,2011/11/30 14:55:10.174,10000
182392,W_Nabellen offertes-complete,16,2011/11/30 19:02:41.725,10000
182392,W_Nabellen offertes-complete,1,2011/12/02 14:36:08.581,10000
182392,W_Nabellen offertes-complete,1,2011/12/06 09:15:19.004,10000
193650,W_Completeren aanvraag-complete,16,2011/12/15 11:16:48.240,250
175898,W_Afhandelen leads-complete,31,2011/10/10 12:03:15.923,30000
175898,W_Completeren aanvraag-complete,12,2011/10/10 12:48:06.168,30000
175898,W_Completeren aanvraag-complete,12,2011/10/10 12:48:31.984,30000
175898,W_Completeren aanvraag-complete,12,2011/10/10 14:59:33.986,30000
210035,W_Afhandelen leads-complete,6,2012/02/16 11:06:07.532,15000
182987,W_Afhandelen leads-complete,28,2011/11/08 09:21:33.595,15000
213429,W_Completeren aanvraag-complete,59,2012/02/28 13:55:34.419,10000
213429,W_Completeren aanvraag-complete,9,2012/02/29 12:11:56.375,10000
213429,W_Completeren aanvraag-complete,54,2012/02/29 16:39:52.466,10000
213429,W_Completeren aanvraag-complete,14,2012/03/01 16:43:07.206,10000
205969,W_Completeren aanvraag-complete,20,2012/02/02 18:09:48.374,13000
205969,W_Nabellen offertes-complete,20,2012/02/02 18:13:04.463,13000
205969,W_Nabellen offertes-complete,7,2012/02/10 18:36:22.926,13000
205969,W_Nabellen offertes-complete,10,2012/02/17 20:50:02.460,13000
205969,W_Nabellen offertes-complete,20,2012/02/21 17:06:31.289,13000
205969,W_Nabellen offertes-complete,20,2012/02/21 18:19:41.541,13000
205969,W_Nabellen offertes-complete,56,2012/02/21 20:57:48.525,13000
210689,W_Afhandelen leads-complete,46,2012/02/20 10:32:51.856,50000
210689,W_Afhandelen leads-complete,10,2012/02/20 12:35:20.812,50000
210689,W_Completeren aanvraag-complete,57,2012/02/20 15:23:49.522,50000
210689,W_Completeren aanvraag-complete,58,2012/02/21 09:11:53.046,50000
210689,W_Completeren aanvraag-complete,15,2012/02/21 13:26:52.157,50000
210689,W_Completeren aanvraag-complete,58,2012/02/21 16:08:12.434,50000
210689,W_Completeren aanvraag-complete,58,2012/02/21 16:57:36.330,50000
210689,W_Completeren aanvraag-complete,20,2012/02/21 17:46:16.767,50000
210689,W_Completeren aanvraag-complete,43,2012/02/21 20:05:44.954,50000
210689,W_Completeren aanvraag-complete,20,2012/02/21 20:29:46.873,50000
210689,W_Nabellen offertes-complete,57,2012/02/29 14:47:14.230,50000
210689,W_Nabellen offertes-complete,3,2012/03/05 11:07:43.755,50000
210689,W_Valideren aanvraag-complete,22,2012/03/08 10:15:17.185,50000
210689,W_Valideren aanvraag-complete,22,2012/03/08 10:58:04.883,50000
213312,W_Afhandelen leads-complete,14,2012/02/27 15:47:10.291,12000
177206,W_Afhandelen leads-complete,33,2011/10/17 09:18:23.750,21000
177206,W_Completeren aanvraag-complete,1,2011/10/17 12:17:25.382,21000
177206,W_Completeren aanvraag-complete,16,2011/10/17 18:10:23.349,21000
177206,W_Completeren aanvraag-complete,2,2011/10/18 15:51:13.470,21000
177206,W_Completeren aanvraag-complete,29,2011/10/18 19:28:19.490,21000
177206,W_Completeren aanvraag-complete,16,2011/10/19 09:50:58.239,21000
177206,W_Completeren aanvraag-complete,24,2011/10/19 20:53:01.636,21000
177206,W_Completeren aanvraag-complete,1,2011/10/20 14:03:00.689,21000
177206,W_Completeren aanvraag-complete,29,2011/10/20 20:02:02.355,21000
177206,W_Completeren aanvraag-complete,29,2011/10/20 20:04:32.117,21000
177206,W_Beoordelen fraude-complete,35,2011/10/21 13:35:15.278,21000
177206,W_Beoordelen fraude-complete,35,2011/10/21 14:30:14.132,21000
177206,W_Completeren aanvraag-complete,26,2011/10/21 14:58:17.865,21000
177206,W_Completeren aanvraag-complete,26,2011/10/21 14:58:26.814,21000
177206,W_Completeren aanvraag-complete,1,2011/10/24 09:24:49.516,21000
177206,W_Completeren aanvraag-complete,1,2011/10/24 12:56:02.792,21000
177206,W_Nabellen offertes-complete,1,2011/10/24 13:00:13.006,21000
177206,W_Nabellen offertes-complete,16,2011/10/31 16:32:34.716,21000
177206,W_Nabellen offertes-complete,8,2011/10/31 17:22:19.633,21000
177206,W_Nabellen offertes-complete,32,2011/11/04 13:09:44.141,21000
177206,W_Valideren aanvraag-complete,4,2011/11/09 11:20:25.402,21000
177206,W_Nabellen incomplete dossiers-complete,4,2011/11/09 11:21:35.976,21000
193783,W_Completeren aanvraag-complete,11,2011/12/15 17:12:37.545,9000
193783,W_Completeren aanvraag-complete,36,2011/12/16 11:10:30.529,9000
193783,W_Completeren aanvraag-complete,45,2011/12/16 12:30:51.198,9000
187304,W_Completeren aanvraag-complete,9,2011/11/19 11:33:27.148,25000
187304,W_Nabellen offertes-complete,32,2011/11/25 12:27:24.247,25000
187304,W_Valideren aanvraag-complete,18,2011/12/01 10:26:26.550,25000
187304,W_Valideren aanvraag-complete,5,2011/12/01 10:40:40.947,25000
187304,W_Valideren aanvraag-complete,18,2011/12/01 12:53:35.337,25000
213240,W_Completeren aanvraag-complete,34,2012/02/27 12:20:52.704,13000
213240,W_Completeren aanvraag-complete,34,2012/02/27 12:27:23.713,13000
213240,W_Completeren aanvraag-complete,10,2012/02/28 11:58:35.351,13000
213240,W_Completeren aanvraag-complete,10,2012/02/28 11:58:52.831,13000
213240,W_Completeren aanvraag-complete,16,2012/02/28 19:54:24.238,13000
179600,W_Afhandelen leads-complete,21,2011/10/25 09:11:44.382,27500
180460,W_Completeren aanvraag-complete,1,2011/10/28 13:52:22.209,10000
180460,W_Completeren aanvraag-complete,1,2011/10/28 13:53:13.514,10000
180460,W_Completeren aanvraag-complete,10,2011/10/28 17:41:18.327,10000
180460,W_Completeren aanvraag-complete,1,2011/10/29 10:39:41.697,10000
180460,W_Completeren aanvraag-complete,16,2011/10/31 09:12:34.374,10000
180460,W_Completeren aanvraag-complete,1,2011/10/31 20:36:06.343,10000
180460,W_Completeren aanvraag-complete,34,2011/11/01 19:13:34.781,10000
180460,W_Completeren aanvraag-complete,8,2011/11/02 20:23:15.919,10000
180460,W_Completeren aanvraag-complete,10,2011/11/05 10:26:09.575,10000
180460,W_Completeren aanvraag-complete,10,2011/11/07 11:55:54.977,10000
180460,W_Completeren aanvraag-complete,11,2011/11/08 18:18:13.912,10000
180460,W_Completeren aanvraag-complete,11,2011/11/28 09:15:03.490,10000
201993,W_Afhandelen leads-complete,21,2012/01/18 13:09:48.609,5000
205511,W_Afhandelen leads-complete,26,2012/02/01 10:17:55.395,5000
205511,W_Afhandelen leads-complete,27,2012/02/01 10:28:47.123,5000
205511,W_Afhandelen leads-complete,27,2012/02/01 10:39:30.242,5000
205511,W_Completeren aanvraag-complete,29,2012/02/01 13:39:11.745,5000
205511,W_Completeren aanvraag-complete,6,2012/02/01 14:06:20.796,5000
205511,W_Completeren aanvraag-complete,29,2012/02/01 14:35:46.490,5000
205511,W_Completeren aanvraag-complete,6,2012/02/01 15:51:58.779,5000
205511,W_Completeren aanvraag-complete,6,2012/02/01 15:55:29.343,5000
205511,W_Completeren aanvraag-complete,8,2012/02/01 19:53:07.070,5000
205511,W_Completeren aanvraag-complete,15,2012/02/01 20:44:23.322,5000
205511,W_Completeren aanvraag-complete,7,2012/02/02 09:13:10.463,5000
205511,W_Nabellen offertes-complete,32,2012/02/10 11:21:10.879,5000
205511,W_Valideren aanvraag-complete,13,2012/02/14 09:57:15.485,5000
205511,W_Nabellen incomplete dossiers-complete,13,2012/02/14 10:04:32.877,5000
205511,W_Nabellen incomplete dossiers-complete,28,2012/02/14 14:09:30.564,5000
205511,W_Nabellen incomplete dossiers-complete,26,2012/02/14 15:04:33.861,5000
205511,W_Nabellen incomplete dossiers-complete,26,2012/02/14 16:42:01.185,5000
205511,W_Nabellen incomplete dossiers-complete,5,2012/02/15 16:22:57.541,5000
205511,W_Nabellen incomplete dossiers-complete,39,2012/02/15 19:09:39.561,5000
205511,W_Valideren aanvraag-complete,13,2012/02/16 07:55:21.138,5000
205511,W_Nabellen incomplete dossiers-complete,13,2012/02/16 07:56:10.912,5000
205511,W_Nabellen incomplete dossiers-complete,5,2012/02/16 16:44:54.504,5000
205511,W_Nabellen incomplete dossiers-complete,14,2012/02/16 19:30:25.654,5000
205511,W_Nabellen incomplete dossiers-complete,13,2012/02/20 15:40:52.190,5000
205511,W_Valideren aanvraag-complete,4,2012/02/20 16:13:28.744,5000
208667,W_Completeren aanvraag-complete,7,2012/02/13 18:12:41.014,10000
208667,W_Completeren aanvraag-complete,43,2012/02/13 18:56:35.148,10000
208667,W_Completeren aanvraag-complete,27,2012/02/13 18:58:15.225,10000
208667,W_Completeren aanvraag-complete,25,2012/02/14 10:57:59.056,10000
208667,W_Completeren aanvraag-complete,7,2012/02/14 18:05:54.561,10000
208667,W_Completeren aanvraag-complete,7,2012/02/14 18:24:12.188,10000
208667,W_Nabellen offertes-complete,7,2012/02/14 18:25:59.756,10000
208667,W_Nabellen offertes-complete,56,2012/02/21 20:19:51.456,10000
208667,W_Nabellen offertes-complete,7,2012/02/24 13:20:34.418,10000
208667,W_Nabellen offertes-complete,8,2012/02/24 20:40:22.346,10000
208667,W_Nabellen offertes-complete,17,2012/02/27 11:06:23.413,10000
208667,W_Valideren aanvraag-complete,13,2012/02/28 09:21:25.399,10000
208667,W_Valideren aanvraag-complete,13,2012/02/28 09:30:43.125,10000
173955,W_Completeren aanvraag-complete,1,2011/10/03 10:54:11.001,10000
173955,W_Completeren aanvraag-complete,8,2011/10/03 19:00:23.218,10000
173955,W_Completeren aanvraag-complete,1,2011/10/04 09:20:53.359,10000
173955,W_Nabellen offertes-complete,11,2011/10/11 17:59:04.301,10000
173955,W_Nabellen offertes-complete,1,2011/10/12 10:00:15.569,10000
173955,W_Nabellen offertes-complete,1,2011/10/17 10:19:50.203,10000
173955,W_Valideren aanvraag-complete,13,2011/10/19 08:15:38.672,10000
173955,W_Valideren aanvraag-complete,22,2011/10/19 14:20:43.844,10000
173955,W_Nabellen incomplete dossiers-complete,12,2011/10/19 14:53:53.663,10000
173955,W_Nabellen incomplete dossiers-complete,20,2011/10/19 20:16:11.765,10000
173955,W_Nabellen incomplete dossiers-complete,20,2011/10/19 20:28:35.727,10000
173955,W_Nabellen incomplete dossiers-complete,3,2011/10/20 09:33:49.420,10000
173955,W_Nabellen incomplete dossiers-complete,12,2011/10/26 11:20:35.140,10000
173955,W_Nabellen incomplete dossiers-complete,1,2011/10/27 09:23:56.864,10000
173955,W_Nabellen incomplete dossiers-complete,1,2011/10/27 09:26:53.624,10000
173955,W_Nabellen incomplete dossiers-complete,3,2011/10/27 14:08:19.016,10000
173955,W_Nabellen incomplete dossiers-complete,1,2011/11/01 09:39:20.169,10000
173955,W_Nabellen incomplete dossiers-complete,28,2011/11/01 16:43:41.122,10000
173955,W_Nabellen incomplete dossiers-complete,2,2011/11/01 19:10:18.134,10000
173955,W_Nabellen incomplete dossiers-complete,3,2011/11/03 08:46:32.651,10000
173955,W_Nabellen incomplete dossiers-complete,5,2011/11/07 09:05:54.273,10000
173955,W_Nabellen incomplete dossiers-complete,28,2011/11/09 21:02:15.969,10000
173955,W_Nabellen incomplete dossiers-complete,3,2011/11/10 11:27:24.909,10000
173955,W_Nabellen incomplete dossiers-complete,1,2011/11/11 09:21:00.955,10000
173955,W_Nabellen incomplete dossiers-complete,28,2011/11/16 15:11:15.599,10000
173955,W_Nabellen incomplete dossiers-complete,3,2011/11/17 15:29:41.549,10000
173955,W_Nabellen incomplete dossiers-complete,9,2011/11/19 10:29:07.902,10000
173955,W_Nabellen incomplete dossiers-complete,38,2011/11/21 10:26:04.115,10000
173955,W_Nabellen incomplete dossiers-complete,28,2011/11/23 10:50:06.752,10000
173955,W_Nabellen incomplete dossiers-complete,28,2011/11/23 14:19:30.304,10000
173955,W_Nabellen incomplete dossiers-complete,24,2011/11/23 20:01:20.803,10000
173955,W_Nabellen incomplete dossiers-complete,3,2011/11/24 10:41:05.230,10000
173955,W_Nabellen incomplete dossiers-complete,1,2011/11/24 11:09:45.211,10000
173955,W_Nabellen incomplete dossiers-complete,37,2011/11/24 17:37:33.983,10000
173955,W_Nabellen incomplete dossiers-complete,3,2011/11/29 12:13:21.057,10000
173955,W_Nabellen incomplete dossiers-complete,22,2011/11/29 15:05:31.239,10000
185174,W_Afhandelen leads-complete,1,2011/11/14 12:47:19.309,15000
185174,W_Completeren aanvraag-complete,45,2011/11/14 16:32:03.420,15000
185174,W_Completeren aanvraag-complete,10,2011/11/14 19:59:37.047,15000
185174,W_Nabellen offertes-complete,9,2011/11/21 16:59:58.571,15000
185174,W_Nabellen offertes-complete,11,2011/11/22 18:29:35.349,15000
185174,W_Nabellen offertes-complete,1,2011/11/23 20:03:51.959,15000
190591,W_Afhandelen leads-complete,36,2011/12/02 09:29:40.303,5000
190591,W_Completeren aanvraag-complete,12,2011/12/02 10:08:24.569,5000
190591,W_Nabellen offertes-complete,12,2011/12/02 10:09:09.885,5000
190591,W_Nabellen offertes-complete,48,2011/12/09 12:21:01.181,5000
190591,W_Nabellen offertes-complete,2,2011/12/10 15:09:51.009,5000
190591,W_Nabellen offertes-complete,39,2011/12/13 09:40:16.798,5000
190591,W_Valideren aanvraag-complete,13,2011/12/14 08:24:55.043,5000
190591,W_Nabellen incomplete dossiers-complete,36,2011/12/14 09:28:34.394,5000
190591,W_Nabellen incomplete dossiers-complete,27,2011/12/14 16:01:59.950,5000
190591,W_Nabellen incomplete dossiers-complete,3,2011/12/15 13:22:41.412,5000
190591,W_Nabellen incomplete dossiers-complete,37,2011/12/19 10:39:35.712,5000
190591,W_Nabellen incomplete dossiers-complete,37,2011/12/19 10:49:32.839,5000
190591,W_Nabellen incomplete dossiers-complete,37,2011/12/19 10:59:37.193,5000
190591,W_Nabellen incomplete dossiers-complete,29,2011/12/19 19:40:34.693,5000
